thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,81,8,001,28,f,r,calibration,0.55,2,0,21,0.40766968306220214,-0.37360720091511007,1,False,1.4800833999179304,False,square,square,0.348494926263941,10.310507760591273,1866.2019046670205,290.8911172105088,834,[np.int64(1048)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,82,8,001,28,f,r,calibration,0.55,2,0,22,0.347354013008391,-0.6306903787402434,1,False,0.7697769000660628,False,square,square,0.3405801329188037,4.125890589573782,746.7861967128545,233.28061402283348,886,[np.int64(832)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,83,8,001,28,f,r,calibration,0.55,2,0,23,0.347354013008391,-0.6306903787402434,0,False,1.670113799860701,False,dot,square,0.32959919047049385,4.284062648159281,775.41533931683,221.44697459087874,987,[np.int64(286)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,84,8,001,28,f,r,calibration,0.55,2,0,24,0.40766968306220214,-0.37360720091511007,1,False,0.5996518000029027,False,square,square,0.31517535074438463,8.116398063451296,1469.0680494846847,197.18966021014805,331,[np.int64(1061)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,85,8,001,28,f,r,calibration,0.55,2,0,25,0.40766968306220214,-0.37360720091511007,1,False,0.6655723999720067,False,square,square,0.30339546586102384,10.782835496177569,1951.6932248081398,157.4847917010044,663,[np.int64(406)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,86,8,001,28,f,r,calibration,0.55,2,0,26,0.347354013008391,-0.6306903787402434,1,False,0.8010380000341684,False,square,square,0.29765731511762,3.246134651085642,587.5503718465012,123.05475955172014,888,[np.int64(1195)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,87,8,001,28,f,r,calibration,0.55,2,0,27,0.347354013008391,-0.6306903787402434,1,False,0.6203486998565495,False,dot,dot,0.29280004121056835,2.8946309717268424,523.9282058825585,153.75767776413323,554,[np.int64(1467)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,88,8,001,28,f,r,calibration,0.55,2,0,28,0.347354013008391,-0.6306903787402434,1,False,0.7858229000121355,False,square,square,0.2887337315682198,2.85343668644594,516.4720402467151,225.3872018849294,1190,[np.int64(1323)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,89,8,001,28,f,r,calibration,0.55,2,0,29,0.347354013008391,-0.6306903787402434,1,False,0.9531080999877304,False,square,square,0.28536820091279763,5.621218881614328,1017.4406175721933,251.74523008742912,1305,[np.int64(127)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,90,8,001,28,f,r,calibration,0.55,2,0,30,0.347354013008391,-0.6306903787402434,1,False,0.5863036999944597,False,dot,dot,0.2826177266617337,3.167672642266422,573.3487482502223,147.75884161941894,954,[np.int64(1322)],-0.8558554076615396,3.583215925587148,2.158448118215082,0.023903921623791742,0.020936090521329397,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,91,8,001,28,f,r,calibration,0.55,2,0,31,0.29156950079727495,-0.887773556565376,1,False,0.7877753002103418,False,dot,dot,0.2858874597064351,3.511052659776862,635.500531419612,205.23522997713835,996,[np.int64(1260)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,92,8,001,28,f,r,calibration,0.55,2,0,32,0.29156950079727495,-0.887773556565376,0,False,0.8526596000883728,False,square,dot,0.2545613199282591,-0.16050631893617756,-29.051643727448138,255.47599566679776,1337,[np.int64(512)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,93,8,001,28,f,r,calibration,0.55,2,0,33,0.347354013008391,-0.6306903787402434,0,False,2.149987699929625,False,dot,square,0.24743666773251777,3.6354173202191715,658.01053495967,149.6298782632306,604,[np.int64(1108)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,94,8,001,28,f,r,calibration,0.55,2,0,34,0.347354013008391,-0.6306903787402434,1,False,1.1162149000447243,False,square,square,0.24250091591437753,5.261518919866546,952.3349244958449,130.71596854818338,1595,[np.int64(1448)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,95,8,001,28,f,r,calibration,0.55,2,0,35,0.347354013008391,-0.6306903787402434,1,False,0.9012851999141276,False,square,square,0.23824079951545835,4.587862586724642,830.4031281971602,83.79941931696928,184,[np.int64(1141)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,96,8,001,28,f,r,calibration,0.55,2,0,36,0.347354013008391,-0.6306903787402434,1,False,0.9359045000746846,False,dot,dot,0.2345774795283722,0.13527794867606294,24.48530871036739,385.69424398013376,1555,[np.int64(188)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,97,8,001,28,f,r,calibration,0.55,2,0,37,0.347354013008391,-0.6306903787402434,0,False,0.6377830998972058,False,dot,square,0.2297311246998734,2.36537128176572,428.1322019995954,239.88740562087264,723,[np.int64(1242)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,98,8,001,28,f,r,calibration,0.55,2,0,38,0.347354013008391,-0.6306903787402434,1,False,0.6301633999682963,False,square,square,0.22549795106846193,5.472459511867318,990.5151716479845,259.98615198406463,1346,[np.int64(536)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,99,8,001,28,f,r,calibration,0.55,2,0,39,0.347354013008391,-0.6306903787402434,1,False,0.9015482999384403,False,dot,dot,0.22183385212742576,2.769545360461605,501.2877102435505,147.65223090197998,1125,[np.int64(1456)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,100,8,001,28,f,r,calibration,0.55,2,0,40,0.347354013008391,-0.6306903787402434,1,False,0.5188287999480963,False,dot,dot,0.2186670343097868,2.302719706049993,416.7922667950487,78.41076299115323,524,[np.int64(152)],-0.7572172665609476,3.382817726123629,2.0399039586116268,0.024988238012056803,0.02117883698266396,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,101,8,001,28,f,r,calibration,0.55,2,0,41,0.347354013008391,-0.6306903787402434,1,False,0.7527185999788344,False,square,square,0.21593353332543225,-3.454835740708305,-625.3252690682032,80.88543929864734,1005,[np.int64(241)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,102,8,001,28,f,r,calibration,0.55,2,0,42,0.347354013008391,-0.6306903787402434,0,False,0.8021459998562932,False,dot,square,0.21135202996346686,2.4505474274034236,443.54908436001966,118.5720866480827,1574,[np.int64(544)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,103,8,001,28,f,r,calibration,0.55,2,0,43,0.347354013008391,-0.6306903787402434,1,False,0.6348755999933928,False,dot,dot,0.2081963845109329,8.177579825890803,1480.1419484862354,204.28145334126523,839,[np.int64(634)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,104,8,001,28,f,r,calibration,0.55,2,0,44,0.347354013008391,-0.6306903787402434,1,False,0.5997394998557866,False,dot,dot,0.20545473170915132,10.328882037977703,1869.5276488739642,235.78219574100336,415,[np.int64(1062)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,105,8,001,28,f,r,calibration,0.55,2,0,45,0.347354013008391,-0.6306903787402434,0,False,0.9872984001412988,False,square,dot,0.202969967712145,4.927418212146894,891.8626963985879,86.66869502713112,332,[np.int64(55)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,106,8,001,28,f,r,calibration,0.55,2,0,46,0.347354013008391,-0.6306903787402434,1,False,0.9673514000605792,False,dot,dot,0.1998354237257816,4.339082861270662,785.3739978899898,182.17098421248664,217,[np.int64(989)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,107,8,001,28,f,r,calibration,0.55,2,0,47,0.347354013008391,-0.6306903787402434,1,False,0.7319167999085039,False,square,square,0.1970957979582674,1.9842330326618018,359.14617891178614,238.11140359547844,74,[np.int64(320)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,108,8,001,28,f,r,calibration,0.55,2,0,48,0.347354013008391,-0.6306903787402434,1,False,0.5546774000395089,False,square,square,0.19469910291421585,2.509908031010916,454.2933536129758,260.24909422646266,147,[np.int64(574)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,109,8,001,28,f,r,calibration,0.55,2,0,49,0.347354013008391,-0.6306903787402434,1,False,0.7185893000569195,False,square,square,0.19260009569088204,4.017856472018871,727.2320214354156,205.15193469092657,356,[np.int64(1464)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,110,8,001,28,f,r,calibration,0.55,2,0,50,0.347354013008391,-0.6306903787402434,1,False,0.802614799933508,False,square,square,0.19075970289875221,7.422194865053486,1343.417270574681,258.2871610339164,167,[np.int64(478)],-0.7656317111263833,3.3194195883358146,1.9910280838601675,0.024730924105601765,0.021088446077164636,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,111,8,001,28,f,r,calibration,0.55,2,0,51,0.347354013008391,-0.6306903787402434,0,False,0.7539508000481874,False,dot,square,0.18733228264035373,6.23227053823232,1128.0409674200498,238.27401311979705,917,[np.int64(1281)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,112,8,001,28,f,r,calibration,0.55,2,0,52,0.347354013008391,-0.6306903787402434,1,False,0.6820308000314981,False,dot,dot,0.18523584373756954,2.6346150156623613,476.86531783488743,93.96149363718615,84,[np.int64(697)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,113,8,001,28,f,r,calibration,0.55,2,0,53,0.347354013008391,-0.6306903787402434,1,False,0.666305499849841,False,square,square,0.18338861036189288,3.7398367029784745,676.9104432391039,286.3790229784725,1022,[np.int64(1247)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,114,8,001,28,f,r,calibration,0.55,2,0,54,0.347354013008391,-0.6306903787402434,1,False,0.7705208999104798,False,dot,dot,0.18175838254648943,2.355705981471659,426.3827826463703,148.83006414092108,242,[np.int64(1428)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,115,8,001,28,f,r,calibration,0.55,2,0,55,0.347354013008391,-0.6306903787402434,1,False,0.8197618999984115,False,dot,dot,0.18031740203301785,6.119563937144112,1107.6410726230843,220.83491501466943,1197,[np.int64(1235)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,116,8,001,28,f,r,calibration,0.55,2,0,56,0.347354013008391,-0.6306903787402434,1,False,0.8186725000850856,False,dot,dot,0.17904173744787638,7.822676941125635,1415.90452634374,353.4966540013716,1142,[np.int64(774)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,117,8,001,28,f,r,calibration,0.55,2,0,57,0.347354013008391,-0.6306903787402434,1,False,0.8033286000136286,False,dot,dot,0.1779107265028713,8.955769245326898,1620.9942334041687,117.74986719739853,330,[np.int64(846)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,118,8,001,28,f,r,calibration,0.55,2,0,58,0.347354013008391,-0.6306903787402434,0,False,0.9020553999580443,False,square,dot,0.17348906432137243,2.6907850784276475,487.03209919540416,171.33578896485395,930,[np.int64(1193)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,119,8,001,28,f,r,calibration,0.55,2,0,59,0.347354013008391,-0.6306903787402434,1,False,0.7501906999386847,False,square,square,0.17221668623651282,2.129781667567202,385.4904818296635,192.65310287462123,1328,[np.int64(41)],nan,nan,nan,nan,nan,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,120,8,001,28,f,r,calibration,0.55,2,0,60,0.347354013008391,-0.6306903787402434,0,False,0.6477385000325739,False,dot,square,0.16952357468778795,8.692604727298244,1573.361455640982,232.6352279577086,1289,[np.int64(866)],-0.7159298867845209,3.0375934865908794,1.7798915165831937,0.02609481187608735,0.021351583000562085,,,,,,,,,,8,001,28,f,r,0.5350820483873121,True,,,,,
,,121,8,001,28,f,r,test,,2,1,1,0.5350820483873121,,1,False,0.9657389998901635,False,img_A,img_A,,13.944502800245504,2496.0660012439453,201.22073434105047,641,[np.int64(98)],,,,,,high,0.5350820483873121,7,pliers_10s,videocassette_07n,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,122,8,001,28,f,r,test,,2,1,2,0.5350820483873121,,1,False,1.7102975999005139,False,img_A,img_A,,7.225991818263061,1307.904519105614,146.59973026388147,711,[np.int64(123)],,,,,,high,0.5350820483873121,5,saxophone_07s,money_14s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,123,8,001,28,f,r,test,,2,1,3,0.5350820483873121,,1,False,1.725823099957779,False,img_A,img_A,,10.1329738309132,1834.068263395289,130.71060027302698,1347,[np.int64(1119)],,,,,,high,0.5350820483873121,6,robot_14s,hydrant_12s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,124,8,001,28,f,r,test,,2,1,4,0.5350820483873121,,1,False,1.3794713001698256,False,img_B,img_B,,11.027486175750566,1995.9749978108525,182.3109941405735,1219,[np.int64(1271)],,,,,,high,0.5350820483873121,6,chips_03s,turban_02s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,125,8,001,28,f,r,test,,2,1,5,0.5350820483873121,,1,False,1.376694899983704,False,img_B,img_B,,9.434451547187194,1707.6357300408822,175.65402255678137,325,[np.int64(1227)],,,,,,high,0.5350820483873121,5,jumpsuit_11s,squirt_gun_15s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,126,8,001,28,f,r,test,,2,1,6,0.5350820483873121,,1,False,1.5954756999853998,False,img_A,img_A,,11.706838250490861,2118.937723338846,218.02440158054142,155,[np.int64(28)],,,,,,high,0.5350820483873121,5,lego_12s,headscarf_07s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,127,8,001,28,f,r,test,,2,1,7,0.5350820483873121,,1,False,1.2802877000067383,False,img_B,img_B,,12.110593414513264,2192.0174080269007,208.75746570783048,910,[np.int64(424)],,,,,,high,0.5350820483873121,6,veil_01s,curling_iron_03s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,128,8,001,28,f,r,test,,2,1,8,0.5350820483873121,,1,False,1.2273456000257283,False,img_B,img_B,,6.943668159014667,1256.8039367816548,77.66111121668617,858,[np.int64(1523)],,,,,,high,0.5350820483873121,6,vending_machine_03s,coin_15s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,129,8,001,28,f,r,test,,2,1,9,0.5350820483873121,,1,False,1.495638299966231,False,img_A,img_A,,13.233075737097698,2395.1867084146834,177.92250026010117,294,[np.int64(537)],,,,,,high,0.5350820483873121,6,ramp_09s,stamp1_05s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,130,8,001,28,f,r,test,,2,1,10,0.5350820483873121,,1,False,1.377654799958691,False,img_B,img_B,,9.624787779043158,1742.0865880068118,171.21361866110152,652,[np.int64(1181)],,,,,,high,0.5350820483873121,5,solar_panel_04s,playing_card_12s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,131,8,001,28,f,r,test,,2,1,11,0.5350820483873121,,1,False,1.6289850000757724,False,img_A,img_A,,8.300822523887696,1502.448876823673,117.32286934252663,422,[np.int64(622)],,,,,,high,0.5350820483873121,5,bulletproof_vest_03s,tattoo_04s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,132,8,001,28,f,r,test,,2,1,12,0.5350820483873121,,1,False,4.095750499982387,False,img_A,img_A,,9.363414139452667,1694.7779592409327,161.77220943353709,1004,[np.int64(1499)],,,,,,high,0.5350820483873121,6,handbrake_03s,pinball_09s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,133,8,001,28,f,r,test,,2,1,13,0.5350820483873121,,1,False,1.2293791000265628,False,img_B,img_B,,11.452258352562847,2072.8587618138754,201.58216611519933,1481,[np.int64(1082)],,,,,,high,0.5350820483873121,5,container_04s,windsock_09s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,134,8,001,28,f,r,test,,2,1,14,0.5350820483873121,,1,False,1.4476350999902934,False,img_B,img_B,,16.82156796963928,3044.7038025047095,219.29686079226707,249,[np.int64(724)],,,,,,high,0.5350820483873121,5,emerald_08n,marker_08s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,135,8,001,28,f,r,test,,2,1,15,0.5350820483873121,,1,False,1.431051699910313,False,img_A,img_A,,12.150633310470605,2199.2646291951796,164.07422233433985,1500,[np.int64(922)],,,,,,high,0.5350820483873121,5,refrigerator_11s,headdress_11s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,136,8,001,28,f,r,test,,2,1,16,0.5350820483873121,,1,False,1.2125466000288725,False,img_B,img_B,,8.988041905988576,1626.8355849839322,137.95109740606912,566,[np.int64(1569)],,,,,,high,0.5350820483873121,6,meatball_14s,keyboard_15s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,137,8,001,28,f,r,test,,2,1,17,0.5350820483873121,,1,False,1.1972979998681694,False,img_A,img_A,,9.954937106039562,1801.8436161931609,206.22473158688993,189,[np.int64(412)],,,,,,high,0.5350820483873121,6,snorkel_05s,sweeper_02s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,138,8,001,28,f,r,test,,2,1,18,0.5350820483873121,,1,False,1.4150453000329435,False,img_A,img_A,,16.68904660060383,3020.7174347092932,237.04486360685402,68,[np.int64(1044)],,,,,,high,0.5350820483873121,7,pancake_08s,ice_cube_03s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,139,8,001,28,f,r,test,,2,1,19,0.5350820483873121,,1,False,1.2779314999934286,False,img_A,img_A,,13.723881815695039,2484.022608640802,194.45609397241972,205,[np.int64(1089)],,,,,,high,0.5350820483873121,5,burrito_05s,dumbbell_10s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,140,8,001,28,f,r,test,,2,1,20,0.5350820483873121,,1,False,1.6617444001603872,False,img_A,img_A,,10.09948032461962,1828.0059387561512,170.41754952589844,1327,[np.int64(1492)],,,,,,high,0.5350820483873121,6,pizza_03s,tent_12s,13,23,33,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,141,8,001,28,f,r,test,,2,2,1,0.15989317907384526,,0,False,3.894586999900639,False,img_A,img_B,,3.788482793947245,685.7153857044514,418.1374866630523,1539,[np.int64(983)],,,,,,low,0.15989317907384526,5,barrette_09s,french_fries_11s,11,21,31,42,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,142,8,001,28,f,r,test,,2,2,2,0.15989317907384526,,1,False,1.6104898999910802,False,img_B,img_B,,1.3342910120650808,241.50667318377964,260.1200852188179,621,[np.int64(538)],,,,,,low,0.15989317907384526,4,peanut_12s,wafer_08s,11,21,31,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,143,8,001,28,f,r,test,,2,2,3,0.15989317907384526,,0,True,nan,False,img_B,timeout,,-4.063403226395573,-735.4759839775986,234.77798800172013,1035,[np.int64(813)],,,,,,low,0.15989317907384526,5,cheeseburger_12s,contact_lens_13s,11,21,31,42,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,144,8,001,28,f,r,test,,2,2,4,0.15989317907384526,,1,False,2.463310500141233,False,img_A,img_A,,1.0046056407559807,181.8336209768325,348.2953482602191,1126,[np.int64(933)],,,,,,low,0.15989317907384526,3,candy_10s,limousine_10s,11,21,31,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,145,8,001,28,f,r,test,,2,2,5,0.15989317907384526,,0,False,2.1142109998036176,False,img_B,img_A,,0.9480275186165715,171.59298086959944,246.1645757320994,722,[np.int64(762)],,,,,,low,0.15989317907384526,2,dumpling_13s,lipstick_12s,11,21,31,42,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,146,8,001,28,f,r,test,,2,2,6,0.15989317907384526,,0,False,1.046488800086081,False,img_B,img_A,,1.3569253081848303,245.60348078145427,296.229544208209,60,[np.int64(1140)],,,,,,low,0.15989317907384526,3,hula_hoop_16s,tomato_sauce_14s,11,21,31,42,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,147,8,001,28,f,r,test,,2,2,7,0.15989317907384526,,0,False,1.9794429000467062,False,img_A,img_B,,-4.151066304419304,-751.3430010998941,345.0670766669685,865,[np.int64(1504)],,,,,,low,0.15989317907384526,3,toothpick_14n,pasta_06s,11,21,31,42,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,148,8,001,28,f,r,test,,2,2,8,0.15989317907384526,,0,False,1.4452571999281645,False,img_A,img_B,,4.695128531632983,849.8182642255699,203.98442953506458,1276,[np.int64(777)],,,,,,low,0.15989317907384526,2,hot_chocolate_12s,blower_10s,11,21,31,42,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,149,8,001,28,f,r,test,,2,2,9,0.15989317907384526,,1,False,1.628521400038153,False,img_A,img_A,,4.674016920546515,845.9970626189194,221.36226052046004,878,[np.int64(879)],,,,,,low,0.15989317907384526,2,boot_09s,pesto_07s,11,21,31,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,150,8,001,28,f,r,test,,2,2,10,0.15989317907384526,,1,False,1.9649384000804275,False,img_A,img_A,,-4.459158503853888,-807.1076891975537,369.9429196782402,1571,[np.int64(497)],,,,,,low,0.15989317907384526,3,flipper_12s,cellphone_11s,11,21,31,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,151,8,001,28,f,r,test,,2,2,11,0.15989317907384526,,1,False,1.0971772000193596,False,img_B,img_B,,4.049018485375337,732.872345852936,532.3437250398861,1088,[np.int64(940)],,,,,,low,0.15989317907384526,1,mouse2_09s,doorknocker_08s,11,21,31,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,152,8,001,28,f,r,test,,2,2,12,0.15989317907384526,,0,False,1.0790136998984963,False,img_B,img_A,,2.54469961263689,460.59062988727715,285.2962849098508,446,[np.int64(514)],,,,,,low,0.15989317907384526,2,sequin_08s,toast_13s,11,21,31,42,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,153,8,001,28,f,r,test,,2,2,13,0.15989317907384526,,1,False,1.3294053000863642,False,img_A,img_A,,6.467104590628329,1170.5459309037276,412.8822761879578,640,[np.int64(847)],,,,,,low,0.15989317907384526,2,bowling_ball_01b,coffee_bean_12s,11,21,31,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,154,8,001,28,f,r,test,,2,2,14,0.15989317907384526,,1,False,0.67923319991678,False,img_A,img_A,,3.872344862937419,700.8944201916728,338.90685583001067,290,[np.int64(1412)],,,,,,low,0.15989317907384526,2,thumbtack_15n,swimsuit_08s,11,21,31,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,155,8,001,28,f,r,test,,2,2,15,0.15989317907384526,,1,False,0.7131203999742866,False,img_A,img_A,,4.312160594515867,780.501067607372,349.5942681671581,978,[np.int64(598)],,,,,,low,0.15989317907384526,2,mullet_03s,wetsuit_09s,11,21,31,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,156,8,001,28,f,r,test,,2,2,16,0.15989317907384526,,1,False,0.6444806000217795,False,img_A,img_A,,5.713241435954161,1034.0966999077032,234.76106426701492,963,[np.int64(1262)],,,,,,low,0.15989317907384526,3,highlighter_05s,grapefruit_09s,11,21,31,41,8,001,28,f,r,0.5350820483873121,True,0.15989317907384526,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
