thisRow.t,notes,overall_trial_num,participant,session,age,gender,handedness,phase,calib_target,n_shapes,block_num,trial_in_block,prop_used,stimulus_logit,detection_accuracy,is_timeout,rt_choice,early_response,true_controlled,response_controlled,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,control_condition,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,participant,session,age,gender,handedness,quest_prop_high,quest_high_converged,quest_prop_low,quest_low_converged,miniblock_order,starts_with,
,,82,10,001,40,f,r,calibration,0.55,2,0,18,0.5350820483873121,0.14055915473515587,1,False,0.6309024000074714,False,dot,dot,0.41545499170869643,8.55257995421285,1548.0169717125261,153.06328253962937,984,[np.int64(999)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,83,10,001,40,f,r,calibration,0.55,2,0,19,0.5350820483873121,0.14055915473515587,1,False,0.7189174999948591,False,square,square,0.40683135174596513,5.7981451691897075,1049.464275623337,120.86622811006633,1161,[np.int64(967)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,84,10,001,40,f,r,calibration,0.55,2,0,20,0.47090191089840744,-0.11652402308997703,1,False,0.7544681001454592,False,square,square,0.4073266361282793,8.358522587087451,1512.8925882628287,340.3499677519832,1552,[np.int64(886)],-0.16772397562260674,3.380411433037896,2.122103583762645,0.025254267262987105,0.02132183358996174,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,85,10,001,40,f,r,calibration,0.55,2,0,21,0.47090191089840744,-0.11652402308997703,1,False,0.7723689000122249,False,dot,dot,0.407306849799265,4.3878401470112545,794.1990666090371,312.993605800444,972,[np.int64(120)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,86,10,001,40,f,r,calibration,0.55,2,0,22,0.47090191089840744,-0.11652402308997703,1,False,0.7868308001197875,False,dot,dot,0.4068418197793228,1.1138978702974367,201.61551452383605,316.4641345291196,722,[np.int64(834)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,87,10,001,40,f,r,calibration,0.55,2,0,23,0.40766968306220214,-0.37360720091511007,0,False,0.9219764000736177,False,square,dot,0.3463358808307524,4.3439390472010135,786.2529675433834,226.7943165141113,929,[np.int64(1166)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,88,10,001,40,f,r,calibration,0.55,2,0,24,0.5350820483873121,0.14055915473515587,1,False,0.7187020999845117,False,dot,dot,0.3366251450974186,13.204935208394673,2390.093272719436,195.33099013558308,924,[np.int64(598)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,89,10,001,40,f,r,calibration,0.55,2,0,25,0.47090191089840744,-0.11652402308997703,1,False,0.6946278000250459,False,dot,dot,0.33366725250568036,2.9099969240373036,526.709443250752,385.8145321237098,1414,[np.int64(679)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,90,10,001,40,f,r,calibration,0.55,2,0,26,0.47090191089840744,-0.11652402308997703,1,False,0.635827099904418,False,square,square,0.33088361355761126,6.115860894961888,1106.9708219881018,251.68141140553277,588,[np.int64(70)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,91,10,001,40,f,r,calibration,0.55,2,0,27,0.47090191089840744,-0.11652402308997703,1,False,0.6205874998122454,False,dot,dot,0.32835440573578234,9.379984705616803,1697.7772317166414,387.20200168053947,137,[np.int64(654)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,92,10,001,40,f,r,calibration,0.55,2,0,28,0.47090191089840744,-0.11652402308997703,1,False,0.7042265001218766,False,square,square,0.32614194928443346,8.537152608842472,1545.2246222004876,259.16771950511907,1217,[np.int64(1146)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,93,10,001,40,f,r,calibration,0.55,2,0,29,0.40766968306220214,-0.37360720091511007,0,False,0.7348663001321256,False,dot,square,0.2827677216138493,3.7773697981492464,683.7039334650136,194.53220860312817,1243,[np.int64(1203)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,94,10,001,40,f,r,calibration,0.55,2,0,30,0.47090191089840744,-0.11652402308997703,1,False,0.666252400027588,False,dot,dot,0.27838732093048596,7.8568079732221605,1422.082243153211,159.74024176535562,835,[np.int64(410)],-0.24675657735863368,3.802601894133062,2.3185383911137416,0.023974787272446008,0.020987703494261087,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,95,10,001,40,f,r,calibration,0.55,2,0,31,0.47090191089840744,-0.11652402308997703,0,False,0.7315362999215722,False,dot,square,0.2657651327659548,5.392077731250899,975.9660693564127,159.61884377268848,358,[np.int64(1400)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,96,10,001,40,f,r,calibration,0.55,2,0,32,0.5350820483873121,0.14055915473515587,1,False,0.6976576000452042,False,square,square,0.25712907615314395,16.153789087367247,2923.835824813472,224.70999878075537,1222,[np.int64(71)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,97,10,001,40,f,r,calibration,0.55,2,0,33,0.47090191089840744,-0.11652402308997703,0,False,0.666343100136146,False,dot,square,0.2509714591114852,7.436762191112943,1346.0539565914428,164.42338692651253,513,[np.int64(1036)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,98,10,001,40,f,r,calibration,0.55,2,0,34,0.5350820483873121,0.14055915473515587,1,False,0.7328210999257863,False,square,square,0.24184960896729543,8.849802968180104,1601.8143372405987,121.27303571045496,1480,[np.int64(34)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,99,10,001,40,f,r,calibration,0.55,2,0,35,0.5350820483873121,0.14055915473515587,1,False,0.6632670999970287,False,dot,dot,0.23393623104933733,8.742054110321492,1582.3117939681902,147.34672029306725,973,[np.int64(1411)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,100,10,001,40,f,r,calibration,0.55,2,0,36,0.5350820483873121,0.14055915473515587,1,False,0.6356943999417126,False,dot,dot,0.2271348768350575,20.54550290832284,3718.7360264064346,164.80190759869626,630,[np.int64(1005)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,101,10,001,40,f,r,calibration,0.55,2,0,37,0.47090191089840744,-0.11652402308997703,1,False,1.8017688998952508,False,square,square,0.22420974620190437,-0.29038855371185146,-52.56032822184511,2.5947393294635037,247,[np.int64(322)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,102,10,001,40,f,r,calibration,0.55,2,0,38,0.47090191089840744,-0.11652402308997703,1,False,1.2858520997688174,False,dot,dot,0.22154478578069017,4.38237371401405,793.209642236543,155.55626443907624,311,[np.int64(868)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,103,10,001,40,f,r,calibration,0.55,2,0,39,0.47090191089840744,-0.11652402308997703,1,False,0.603360699955374,False,square,square,0.21914390132027944,3.784188631184388,684.9381422443743,205.84083518676715,537,[np.int64(1026)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,104,10,001,40,f,r,calibration,0.55,2,0,40,0.47090191089840744,-0.11652402308997703,1,False,0.7209717000368983,False,dot,dot,0.21700696157178023,5.790111359718152,1048.0101561089855,154.82472225996665,923,[np.int64(297)],-0.2307474294965807,4.014824640486974,2.3941613114040483,0.023383454473820744,0.020794967598204404,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,105,10,001,40,f,r,calibration,0.55,2,0,41,0.47090191089840744,-0.11652402308997703,1,False,0.8704409000929445,False,dot,dot,0.21513011574066485,9.741422956090636,1763.1975550524053,139.73473966652244,1391,[np.int64(461)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,106,10,001,40,f,r,calibration,0.55,2,0,42,0.47090191089840744,-0.11652402308997703,1,False,0.6032096999697387,False,dot,dot,0.21350612029531024,9.277342731299902,1679.1990343652822,164.56263906551777,118,[np.int64(1307)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,107,10,001,40,f,r,calibration,0.55,2,0,43,0.47090191089840744,-0.11652402308997703,1,False,0.7043957998976111,False,dot,dot,0.21212468760748532,14.06889966649404,2546.4708396354213,136.96252878797657,812,[np.int64(855)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,108,10,001,40,f,r,calibration,0.55,2,0,44,0.47090191089840744,-0.11652402308997703,1,False,0.9191695000045002,False,square,square,0.21097286749931407,4.592609644098625,831.262345581851,202.0815529430185,224,[np.int64(1034)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,109,10,001,40,f,r,calibration,0.55,2,0,45,0.40766968306220214,-0.37360720091511007,1,False,0.9525941000320017,False,square,square,0.21480828815961114,5.858656338720758,1060.4167973084573,231.45217661156502,1260,[np.int64(1315)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,110,10,001,40,f,r,calibration,0.55,2,0,46,0.40766968306220214,-0.37360720091511007,1,False,0.8215383999049664,False,square,square,0.21851918198511905,4.37229568356713,791.3855187256505,193.16520534926985,470,[np.int64(50)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,111,10,001,40,f,r,calibration,0.55,2,0,47,0.40766968306220214,-0.37360720091511007,0,False,0.6031833000015467,False,dot,square,0.19357634793188175,6.238688385072817,1129.20259769818,157.5524586115331,680,[np.int64(535)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,112,10,001,40,f,r,calibration,0.55,2,0,48,0.47090191089840744,-0.11652402308997703,1,False,1.0318235999438912,False,dot,dot,0.19188751004713342,7.116803428967275,1288.1414206430768,161.50815024094672,564,[np.int64(906)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,113,10,001,40,f,r,calibration,0.55,2,0,49,0.47090191089840744,-0.11652402308997703,1,False,0.7648380999453366,False,dot,dot,0.19042180211245582,5.643024481361575,1021.3874311264451,79.0449961508952,1249,[np.int64(1075)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,114,10,001,40,f,r,calibration,0.55,2,0,50,0.40766968306220214,-0.37360720091511007,0,False,0.9728989999275655,False,square,dot,0.1730144953286129,-1.796974112190331,-325.25231430644993,120.10979627562386,1484,[np.int64(1084)],-0.27034749960345217,4.5199064438029675,2.5794563479155435,0.022253935383500525,0.020424326875119084,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,115,10,001,40,f,r,calibration,0.55,2,0,51,0.47090191089840744,-0.11652402308997703,1,False,0.8011330999433994,False,square,square,0.17090379358498822,8.771388218576682,1587.6212675623794,126.03631193343536,163,[np.int64(359)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,116,10,001,40,f,r,calibration,0.55,2,0,52,0.47090191089840744,-0.11652402308997703,1,False,0.8319028001278639,False,square,square,0.16903043449477664,7.775968865001835,1407.4503645653322,175.48420469763707,1396,[np.int64(898)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,117,10,001,40,f,r,calibration,0.55,2,0,53,0.47090191089840744,-0.11652402308997703,1,False,0.6703011998906732,False,dot,dot,0.16738094647012988,3.373887439658773,610.6736265782379,208.19019537042902,126,[np.int64(385)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,118,10,001,40,f,r,calibration,0.55,2,0,54,0.40766968306220214,-0.37360720091511007,0,False,0.6884667000267655,False,dot,square,0.1538940644462217,7.607013620836164,1376.8694653713458,174.24362358233967,1144,[np.int64(994)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,119,10,001,40,f,r,calibration,0.55,2,0,55,0.47090191089840744,-0.11652402308997703,1,False,0.6660904998425394,False,square,square,0.15174076139371626,15.136966924583296,2739.7910133495766,242.64635114593312,98,[np.int64(676)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,120,10,001,40,f,r,calibration,0.55,2,0,56,0.47090191089840744,-0.11652402308997703,0,False,1.898851600009948,False,dot,square,0.14929500622094055,3.8140733878839272,690.3472832069908,214.00996288789642,1114,[np.int64(583)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,121,10,001,40,f,r,calibration,0.55,2,0,57,0.47090191089840744,-0.11652402308997703,1,False,0.7817100998945534,False,dot,dot,0.14707451512170425,8.778078852943413,1588.8322723827578,174.45733892038018,1264,[np.int64(184)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,122,10,001,40,f,r,calibration,0.55,2,0,58,0.47090191089840744,-0.11652402308997703,1,False,0.8656890001147985,False,dot,dot,0.14505742401202704,11.680222748709976,2114.1203175165056,167.23479433385316,1350,[np.int64(95)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,123,10,001,40,f,r,calibration,0.55,2,0,59,0.47090191089840744,-0.11652402308997703,1,False,0.8044640000443906,False,dot,dot,0.143232364862591,8.032315489529784,1453.8491036048908,304.628341451919,912,[np.int64(1007)],nan,nan,nan,nan,nan,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,124,10,001,40,f,r,calibration,0.55,2,0,60,0.47090191089840744,-0.11652402308997703,0,False,0.702367200050503,False,dot,square,0.14138179980331528,-0.8172670993748389,-147.92534498684583,151.12477957316557,787,[np.int64(802)],-0.21788616259660076,4.405797905019218,2.489994762010292,0.023407731657372737,0.02074127685686223,,,,,,,,,,10,001,40,f,r,0.556323322537981,True,,,,,
,,125,10,001,40,f,r,test,,2,1,1,0.556323322537981,,1,False,0.8176442999392748,False,img_A,img_A,,12.88944150199536,2307.2100288571696,241.86829026502488,320,[np.int64(1011)],,,,,,high,0.556323322537981,4,bin_01b,robot_14s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,126,10,001,40,f,r,test,,2,1,2,0.556323322537981,,1,False,0.7279326000716537,False,img_A,img_A,,10.585556567509085,1915.9857387191446,105.19619281799697,1118,[np.int64(507)],,,,,,high,0.556323322537981,3,coal_08s,playing_card_12s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,127,10,001,40,f,r,test,,2,1,3,0.556323322537981,,0,False,2.009901200188324,False,img_B,img_A,,8.131803593403518,1471.8564504060369,181.14897130591012,687,[np.int64(955)],,,,,,high,0.556323322537981,2,lingerie_06s,crucifix_09s,13,23,33,42,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,128,10,001,40,f,r,test,,2,1,4,0.556323322537981,,1,False,1.2133444999344647,False,img_B,img_B,,9.768168144605346,1768.0384341735676,126.70165808197454,795,[np.int64(841)],,,,,,high,0.556323322537981,1,chicken1_08s,cardboard_07s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,129,10,001,40,f,r,test,,2,1,5,0.556323322537981,,1,False,0.7625329000875354,False,img_B,img_B,,15.01175909900878,2717.1283969205892,231.57400255290906,509,[np.int64(463)],,,,,,high,0.556323322537981,2,tack_06s,lipstick_12s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,130,10,001,40,f,r,test,,2,1,6,0.556323322537981,,1,False,0.9633811002131552,False,img_A,img_A,,12.055647844836937,2182.0722599154856,139.96724339456065,28,[np.int64(604)],,,,,,high,0.556323322537981,2,pin_12s,banana_06s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,131,10,001,40,f,r,test,,2,1,7,0.556323322537981,,1,False,0.61434860015288,False,img_A,img_A,,12.513272619769372,2264.9023441782565,204.7930113260764,1029,[np.int64(964)],,,,,,high,0.556323322537981,2,garter_02s,dumpling_13s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,132,10,001,40,f,r,test,,2,1,8,0.556323322537981,,1,False,0.6631130001042038,False,img_A,img_A,,10.24832583655748,1854.9469764169041,121.45616938241128,1549,[np.int64(116)],,,,,,high,0.556323322537981,2,cheeseburger_12s,peppermint_02s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,133,10,001,40,f,r,test,,2,1,9,0.556323322537981,,1,False,0.896837400039658,False,img_B,img_B,,10.249324601169715,1855.1277528117182,158.78207795738362,1345,[np.int64(269)],,,,,,high,0.556323322537981,2,backscratcher_12s,straightjacket_05s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,134,10,001,40,f,r,test,,2,1,10,0.556323322537981,,0,True,nan,False,img_A,timeout,,2.320963188282299,420.0943370790961,50.99755635040152,1174,[np.int64(495)],,,,,,high,0.556323322537981,2,sushi_08s,corn_14s,13,23,33,42,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,135,10,001,40,f,r,test,,2,1,11,0.556323322537981,,1,False,1.242013500072062,False,img_B,img_B,,13.262569743933502,2400.525123651964,191.60244426505582,285,[np.int64(1221)],,,,,,high,0.556323322537981,3,icicle_12s,chalk_02s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,136,10,001,40,f,r,test,,2,1,12,0.556323322537981,,1,False,1.1799529001582414,False,img_B,img_B,,12.538139504574442,2269.403250327974,140.21049040746652,1568,[np.int64(206)],,,,,,high,0.556323322537981,1,wood_03s,belt_14s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,137,10,001,40,f,r,test,,2,1,13,0.556323322537981,,1,False,3.259559700032696,False,img_A,img_A,,12.453559952838384,2254.0943514637474,240.15090942998205,1233,[np.int64(356)],,,,,,high,0.556323322537981,1,marker_08s,birthday_cake_12s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,138,10,001,40,f,r,test,,2,1,14,0.556323322537981,,1,False,1.0984277999959886,False,img_A,img_A,,13.188364931275682,2387.0940525608985,190.02287251550493,589,[np.int64(943)],,,,,,high,0.556323322537981,1,bowtie_14s,headdress_11s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,139,10,001,40,f,r,test,,2,1,15,0.556323322537981,,1,False,1.0780771998688579,False,img_A,img_A,,7.169487158305241,1297.6771756532487,185.4006956017416,1299,[np.int64(532)],,,,,,high,0.556323322537981,1,fur_coat_12s,belt_buckle_14s,13,23,33,41,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
,,140,10,001,40,f,r,test,,2,1,16,0.556323322537981,,0,False,0.9971270998939872,False,img_A,img_B,,12.069177289101528,2184.5210893273766,190.6858172550978,355,[np.int64(85)],,,,,,high,0.556323322537981,2,lego_12s,roll_01b,13,23,33,42,10,001,40,f,r,0.556323322537981,True,0.29156950079727495,True,"['high', 'low', 'high', 'low', 'high', 'low']",high,
