participant,session,age,gender,handedness,phase,overall_trial_num,trial_in_block,mem_filename,mem_ground_truth,controlled,trial_level,item_type,mem_response,mem_rt,mem_trigger_onset,mem_trigger_resp
7,001,25,f,r,memory_test,529,269,snowball_09s,unseen,,,,no,0.7469975000713021,52,61
7,001,25,f,r,memory_test,530,270,swimsuit_09s,unseen,,,,no,0.8824304000008851,52,61
7,001,25,f,r,memory_test,531,271,bikini_09s,seen,yes,low,controlled,no,1.0575956999091431,51,62
7,001,25,f,r,memory_test,532,272,domino_09s,seen,yes,high,controlled,no,0.6815363999921829,51,62
7,001,25,f,r,memory_test,533,273,spareribs_06s,unseen,,,,no,1.182940100086853,52,61
7,001,25,f,r,memory_test,534,274,straightjacket_11s,seen,yes,low,controlled,no,0.9146187000442296,51,62
7,001,25,f,r,memory_test,535,275,mouse2_11s,unseen,,,,no,0.8628320000134408,52,61
7,001,25,f,r,memory_test,536,276,shears_04s,unseen,,,,yes,1.8262457000091672,52,62
7,001,25,f,r,memory_test,537,277,toast_13s,unseen,,,,no,0.7223321000346914,52,61
7,001,25,f,r,memory_test,538,278,tattoo_12s,unseen,,,,no,0.7974845999851823,52,61
7,001,25,f,r,memory_test,539,279,pesto_07s,unseen,,,,no,1.1098435999592766,52,61
7,001,25,f,r,memory_test,540,280,seismograph_11s,seen,no,high,uncontrolled,no,1.0090820000041276,51,62
7,001,25,f,r,memory_test,541,281,wooden_leg_02s,seen,no,low,uncontrolled,no,1.4254596999380738,51,62
7,001,25,f,r,memory_test,542,282,flan_02s,seen,yes,high,controlled,no,0.9700270000612363,51,62
7,001,25,f,r,memory_test,543,283,shower_cap_07s,unseen,,,,no,0.6552528000902385,52,61
7,001,25,f,r,memory_test,544,284,leggings_04s,seen,yes,high,controlled,yes,0.7915199999697506,51,61
7,001,25,f,r,memory_test,545,285,dice_05s,seen,no,low,uncontrolled,no,0.47956290002912283,51,62
7,001,25,f,r,memory_test,546,286,barrette_09s,seen,no,low,uncontrolled,no,0.7644190000137314,51,62
7,001,25,f,r,memory_test,547,287,cantaloupe_02s,unseen,,,,no,0.6858347000088543,52,61
7,001,25,f,r,memory_test,548,288,belt_08s,unseen,,,,no,0.7510384999914095,52,61
7,001,25,f,r,memory_test,549,289,lipstick_06s,seen,yes,high,controlled,no,0.794344799942337,51,62
7,001,25,f,r,memory_test,550,290,vest_09s,unseen,,,,no,0.8254235000349581,52,61
7,001,25,f,r,memory_test,551,291,pepper2_07s,seen,no,high,uncontrolled,no,0.5371060000034049,51,62
7,001,25,f,r,memory_test,552,292,cardboard_09s,unseen,,,,no,0.9056430999189615,52,61
7,001,25,f,r,memory_test,553,293,quesadilla_06s,seen,yes,high,controlled,no,1.0407034000381827,51,62
7,001,25,f,r,memory_test,554,294,cookie_cutter_02s,seen,yes,high,controlled,no,0.7514403000241145,51,62
7,001,25,f,r,memory_test,555,295,hinge_04s,unseen,,,,no,0.5090768999652937,52,61
7,001,25,f,r,memory_test,556,296,jumpsuit_13s,seen,yes,high,controlled,no,0.774301299941726,51,62
7,001,25,f,r,memory_test,557,297,corn_17s,unseen,,,,no,0.6037417000625283,52,61
7,001,25,f,r,memory_test,558,298,brush_10s,seen,yes,high,controlled,no,0.9464430999942124,51,62
7,001,25,f,r,memory_test,559,299,whisk_04s,seen,no,high,uncontrolled,no,0.6292923000873998,51,62
7,001,25,f,r,memory_test,560,300,staple_01b,unseen,,,,no,0.8829420999391004,52,61
7,001,25,f,r,memory_test,561,301,sleeping_bag_02s,unseen,,,,no,0.9864834999898449,52,61
7,001,25,f,r,memory_test,562,302,tiramisu_12s,seen,no,high,uncontrolled,no,0.6816662999335676,51,62
7,001,25,f,r,memory_test,563,303,straightjacket_05s,unseen,,,,no,0.6999539999524131,52,61
7,001,25,f,r,memory_test,564,304,sauerkraut_07s,seen,yes,low,controlled,no,0.512514999951236,51,62
7,001,25,f,r,memory_test,565,305,bunkbed_13s,seen,no,low,uncontrolled,no,0.6537280000047758,51,62
7,001,25,f,r,memory_test,566,306,cross_14s,seen,no,low,uncontrolled,no,0.5413306000409648,51,62
7,001,25,f,r,memory_test,567,307,gold_12s,unseen,,,,no,0.6842613000189885,52,61
7,001,25,f,r,memory_test,568,308,peach_01b,unseen,,,,no,1.0603415999794379,52,61
7,001,25,f,r,memory_test,569,309,cummerbund_15s,seen,no,high,uncontrolled,no,1.4433404000010341,51,62
7,001,25,f,r,memory_test,570,310,leggings_12s,unseen,,,,no,1.1963493999792263,52,61
7,001,25,f,r,memory_test,571,311,crutch_01b,seen,no,high,uncontrolled,no,1.1004304999951273,51,62
7,001,25,f,r,memory_test,572,312,tamale_16s,seen,yes,low,controlled,no,1.4254790999693796,51,62
7,001,25,f,r,memory_test,573,313,cheesecake_11s,seen,no,high,uncontrolled,yes,1.070384900085628,51,61
7,001,25,f,r,memory_test,574,314,prune_01b,seen,yes,high,controlled,no,0.6815872999140993,51,62
7,001,25,f,r,memory_test,575,315,tattoo_04s,seen,yes,low,controlled,no,1.051627599983476,51,62
7,001,25,f,r,memory_test,576,316,plum_05n,unseen,,,,no,1.1468913999851793,52,61
7,001,25,f,r,memory_test,577,317,croissant_13s,unseen,,,,no,0.706682899966836,52,61
7,001,25,f,r,memory_test,578,318,hamburger_04s,unseen,,,,no,1.674702399992384,52,61
7,001,25,f,r,memory_test,579,319,float_07s,unseen,,,,no,1.5059545999392867,52,61
7,001,25,f,r,memory_test,580,320,diamond_16s,seen,yes,high,controlled,no,1.371189899975434,51,62
7,001,25,f,r,memory_test,581,321,blindfold_16s,unseen,,,,no,0.9591518000233918,52,61
7,001,25,f,r,memory_test,582,322,candy_10s,seen,no,low,uncontrolled,no,1.0253018999937922,51,62
7,001,25,f,r,memory_test,583,323,coffin_03s,unseen,,,,no,1.255617400049232,52,61
7,001,25,f,r,memory_test,584,324,harp_12s,unseen,,,,no,0.6694837000686675,52,61
7,001,25,f,r,memory_test,585,325,ice_cream_04s,unseen,,,,no,0.8201182999182492,52,61
7,001,25,f,r,memory_test,586,326,urinal_10s,unseen,,,,no,1.3053921000100672,52,61
7,001,25,f,r,memory_test,587,327,burrito_05s,unseen,,,,no,1.3754345999332145,52,61
7,001,25,f,r,memory_test,588,328,seismograph_09s,unseen,,,,no,1.7081791999517009,52,61
7,001,25,f,r,memory_test,589,329,spring_roll_05s,seen,no,low,uncontrolled,no,1.0177309999708086,51,62
7,001,25,f,r,memory_test,590,330,boa_11s,unseen,,,,no,1.3285295000532642,52,61
7,001,25,f,r,memory_test,591,331,mouse2_06s,seen,no,high,uncontrolled,no,1.7195251999655738,51,62
7,001,25,f,r,memory_test,592,332,burrito_12s,seen,yes,low,controlled,no,1.127514100051485,51,62
7,001,25,f,r,memory_test,593,333,bubble_wrap_11s,unseen,,,,no,1.4101704000495374,52,61
7,001,25,f,r,memory_test,594,334,ham_10s,seen,yes,high,controlled,no,1.3306441999739036,51,62
7,001,25,f,r,memory_test,595,335,sushi_07s,seen,no,high,uncontrolled,no,1.1520645000273362,51,62
7,001,25,f,r,memory_test,596,336,diamond_14s,unseen,,,,no,1.0310412000399083,52,61
7,001,25,f,r,memory_test,597,337,sauerkraut_03s,unseen,,,,no,1.2733052999246866,52,61
7,001,25,f,r,memory_test,598,338,easter_egg_09s,seen,no,low,uncontrolled,no,0.9328166999621317,51,62
7,001,25,f,r,memory_test,599,339,visor_11s,unseen,,,,no,1.1282020999351516,52,61
7,001,25,f,r,memory_test,600,340,gold_07s,seen,no,low,uncontrolled,yes,1.6304533999646083,51,61
7,001,25,f,r,memory_test,601,341,blueberry_02s,seen,no,high,uncontrolled,no,0.9060974000021815,51,62
7,001,25,f,r,memory_test,602,342,vacuum_09s,unseen,,,,no,1.1466781999915838,52,61
7,001,25,f,r,memory_test,603,343,contact_lens_09s,unseen,,,,no,1.2898599999025464,52,61
7,001,25,f,r,memory_test,604,344,boa_02s,seen,no,low,uncontrolled,no,1.2186246999772266,51,62
7,001,25,f,r,memory_test,605,345,gearshift_03n,unseen,,,,no,1.5024968000361696,52,61
7,001,25,f,r,memory_test,606,346,tiramisu_14s,unseen,,,,no,1.2016227999702096,52,61
7,001,25,f,r,memory_test,607,347,ketchup_15s,seen,no,high,uncontrolled,no,0.9300279000308365,51,62
7,001,25,f,r,memory_test,608,348,dumbbell_01b,unseen,,,,no,1.2817417999031022,52,61
7,001,25,f,r,memory_test,609,349,dollhouse_03s,seen,no,high,uncontrolled,no,1.4035457000136375,51,62
7,001,25,f,r,memory_test,610,350,riser_11s,seen,no,high,uncontrolled,no,1.264481300022453,51,62
7,001,25,f,r,memory_test,611,351,marshmallow_06s,unseen,,,,no,0.8332919999957085,52,61
7,001,25,f,r,memory_test,612,352,chalk_02s,seen,yes,high,controlled,no,1.303027700050734,51,62
7,001,25,f,r,memory_test,613,353,shoelace_04s,seen,no,low,uncontrolled,no,0.6452003000304103,51,62
7,001,25,f,r,memory_test,614,354,corn_14s,seen,yes,low,controlled,no,0.7673034000908956,51,62
7,001,25,f,r,memory_test,615,355,headband_09s,unseen,,,,no,1.8464437000220641,52,61
7,001,25,f,r,memory_test,616,356,footbath_02s,unseen,,,,no,0.9486133999889717,52,61
7,001,25,f,r,memory_test,617,357,unicycle_08s,unseen,,,,no,1.072397799929604,52,61
7,001,25,f,r,memory_test,618,358,lighter_03s,seen,yes,high,controlled,no,1.1019074999494478,51,62
7,001,25,f,r,memory_test,619,359,honeycomb_07n,unseen,,,,no,0.8613668999169022,52,61
7,001,25,f,r,memory_test,620,360,prune_13s,unseen,,,,no,0.8224258000263944,52,61
7,001,25,f,r,memory_test,621,361,steak_04s,seen,no,low,uncontrolled,no,0.9954527000663802,51,62
7,001,25,f,r,memory_test,622,362,blower_11s,seen,no,high,uncontrolled,no,1.0525899000931531,51,62
7,001,25,f,r,memory_test,623,363,goggles_07s,seen,no,low,uncontrolled,no,0.8171037000138313,51,62
7,001,25,f,r,memory_test,624,364,coaster_05s,seen,no,high,uncontrolled,no,1.4779399000108242,51,62
7,001,25,f,r,memory_test,625,365,broom_10s,seen,yes,low,controlled,no,0.8846892000874504,51,62
7,001,25,f,r,memory_test,626,366,ginger_10s,unseen,,,,yes,1.866597400046885,52,62
7,001,25,f,r,memory_test,627,367,thumbtack_07s,unseen,,,,no,0.5631861001020297,52,61
7,001,25,f,r,memory_test,628,368,coffee_13s,unseen,,,,no,1.5381907999981195,52,61
7,001,25,f,r,memory_test,629,369,batter_08s,seen,yes,low,controlled,no,1.4036224000155926,51,62
7,001,25,f,r,memory_test,630,370,snorkel_09s,seen,no,high,uncontrolled,no,1.0462447000900283,51,62
7,001,25,f,r,memory_test,631,371,orange_rind_08s,seen,yes,low,controlled,no,0.8566199000924826,51,62
7,001,25,f,r,memory_test,632,372,eggshell_10s,seen,no,high,uncontrolled,no,0.8629494000924751,51,62
7,001,25,f,r,memory_test,633,373,bubble_wrap_05s,seen,no,low,uncontrolled,no,1.0571176999947056,51,62
7,001,25,f,r,memory_test,634,374,ready_meal_07s,seen,no,high,uncontrolled,no,1.25130490004085,51,62
7,001,25,f,r,memory_test,635,375,bib_15n,unseen,,,,no,1.4212579999584705,52,61
7,001,25,f,r,memory_test,636,376,headset_03s,unseen,,,,no,1.2025062999455258,52,61
7,001,25,f,r,memory_test,637,377,hanger_11s,unseen,,,,no,0.47914579999633133,52,61
7,001,25,f,r,memory_test,638,378,clasp_09s,unseen,,,,no,0.5074284001020715,52,61
7,001,25,f,r,memory_test,639,379,stair_01b,unseen,,,,no,0.766710800002329,52,61
7,001,25,f,r,memory_test,640,380,tomato_sauce_14s,seen,yes,low,controlled,no,0.788860599976033,51,62
7,001,25,f,r,memory_test,641,381,mop_01b,unseen,,,,no,1.4116441999794915,52,61
7,001,25,f,r,memory_test,642,382,broom_08s,unseen,,,,no,0.7642543000401929,52,61
7,001,25,f,r,memory_test,643,383,jeans_04s,unseen,,,,no,1.0758808000246063,52,61
7,001,25,f,r,memory_test,644,384,hobbyhorse_04s,seen,no,low,uncontrolled,no,1.2141361000249162,51,62
7,001,25,f,r,memory_test,645,385,chalk_11s,unseen,,,,no,1.064167800010182,52,61
7,001,25,f,r,memory_test,646,386,spider_web_14s,unseen,,,,no,0.8276218000100926,52,61
7,001,25,f,r,memory_test,647,387,dough_04s,seen,no,low,uncontrolled,no,1.1364829000085592,51,62
7,001,25,f,r,memory_test,648,388,paintbrush_06s,unseen,,,,no,1.1532248000148684,52,61
7,001,25,f,r,memory_test,649,389,trap_03s,seen,no,high,uncontrolled,no,1.2656393999932334,51,62
7,001,25,f,r,memory_test,650,390,dough_19s,unseen,,,,no,1.252800100017339,52,61
7,001,25,f,r,memory_test,651,391,snorkel_05s,unseen,,,,no,1.2849188999971375,52,61
7,001,25,f,r,memory_test,652,392,hairdryer_06s,seen,yes,low,controlled,no,0.9572911000577733,51,62
7,001,25,f,r,memory_test,653,393,locker_08s,unseen,,,,no,0.6916051999432966,52,61
7,001,25,f,r,memory_test,654,394,pencil_sharpener_10s,seen,yes,low,controlled,no,1.156373200006783,51,62
7,001,25,f,r,memory_test,655,395,cookie_cutter_10s,unseen,,,,yes,1.068540700012818,52,62
7,001,25,f,r,memory_test,656,396,raisin_08s,seen,no,low,uncontrolled,no,2.0903907000320032,51,62
7,001,25,f,r,memory_test,657,397,shaving_cream_05s,seen,yes,low,controlled,no,0.8954068999737501,51,62
7,001,25,f,r,memory_test,658,398,quesadilla_23s,unseen,,,,no,1.7172363999998197,52,61
7,001,25,f,r,memory_test,659,399,bean_04s,seen,no,low,uncontrolled,no,1.2417959000449628,51,62
7,001,25,f,r,memory_test,660,400,icicle_08s,unseen,,,,no,1.6054694999475032,52,61
7,001,25,f,r,memory_test,661,401,saffron_02s,unseen,,,,yes,1.051798400003463,52,62
7,001,25,f,r,memory_test,662,402,sofa_bed_13s,seen,yes,high,controlled,no,0.5801834999583662,51,62
7,001,25,f,r,memory_test,663,403,headset_09s,seen,yes,high,controlled,no,0.9226216999813914,51,62
7,001,25,f,r,memory_test,664,404,whisk_09s,unseen,,,,no,0.9186934001045302,52,61
7,001,25,f,r,memory_test,665,405,tamale_08s,unseen,,,,no,0.9003420000663027,52,61
7,001,25,f,r,memory_test,666,406,blueberry_07s,unseen,,,,no,0.9654000999871641,52,61
7,001,25,f,r,memory_test,667,407,cloak_13s,seen,no,high,uncontrolled,yes,1.022241400089115,51,61
7,001,25,f,r,memory_test,668,408,wooden_leg_08s,unseen,,,,no,0.4608228000579402,52,61
7,001,25,f,r,memory_test,669,409,spider_web_13s,seen,no,high,uncontrolled,yes,1.2997506000101566,51,61
7,001,25,f,r,memory_test,670,410,water_heater_03s,unseen,,,,no,0.565655600046739,52,61
7,001,25,f,r,memory_test,671,411,mosquito_net_02s,unseen,,,,no,0.6063366000307724,52,61
7,001,25,f,r,memory_test,672,412,shoelace_13s,unseen,,,,no,0.7038123999955133,52,61
7,001,25,f,r,memory_test,673,413,marshmallow_12s,seen,yes,high,controlled,no,0.7567596000153571,51,62
7,001,25,f,r,memory_test,674,414,step_stool_11s,unseen,,,,no,0.9418553999857977,52,61
7,001,25,f,r,memory_test,675,415,coaster_08s,unseen,,,,no,1.1124950000084937,52,61
7,001,25,f,r,memory_test,676,416,shaving_cream_07s,unseen,,,,yes,0.5373456999659538,52,62
7,001,25,f,r,memory_test,677,417,beanbag_13s,unseen,,,,no,1.6506814999738708,52,61
7,001,25,f,r,memory_test,678,418,pesto_14s,seen,no,low,uncontrolled,no,1.246406099991873,51,62
7,001,25,f,r,memory_test,679,419,cream_cheese_07s,unseen,,,,no,1.3223754999926314,52,61
7,001,25,f,r,memory_test,680,420,tent_06s,unseen,,,,no,0.9818318999605253,52,61
7,001,25,f,r,memory_test,681,421,handbrake_07s,seen,yes,high,controlled,no,1.0752876000478864,51,62
7,001,25,f,r,memory_test,682,422,sweeper_07s,unseen,,,,no,0.712140699964948,52,61
7,001,25,f,r,memory_test,683,423,chili_04s,seen,no,high,uncontrolled,yes,1.0259497999213636,51,61
7,001,25,f,r,memory_test,684,424,unicycle_09s,seen,no,low,uncontrolled,no,0.5656603000825271,51,62
7,001,25,f,r,memory_test,685,425,easter_egg_12s,unseen,,,,no,0.7303206999786198,52,61
7,001,25,f,r,memory_test,686,426,keyboard_04s,unseen,,,,no,0.8282614999916404,52,61
7,001,25,f,r,memory_test,687,427,pallet_04s,seen,yes,high,controlled,no,1.4058932000771165,51,62
7,001,25,f,r,memory_test,688,428,piecrust_13s,seen,no,low,uncontrolled,no,1.390653399983421,51,62
7,001,25,f,r,memory_test,689,429,quiche_14s,unseen,,,,no,1.3402098999358714,52,61
7,001,25,f,r,memory_test,690,430,limousine_01s,seen,yes,low,controlled,no,1.2798645999282598,51,62
7,001,25,f,r,memory_test,691,431,metal_detector_05s,seen,yes,low,controlled,no,1.3130365000106394,51,62
7,001,25,f,r,memory_test,692,432,chicken1_01b,seen,yes,low,controlled,no,1.46301940002013,51,62
7,001,25,f,r,memory_test,693,433,bun_04s,seen,yes,high,controlled,yes,1.0545740999514237,51,61
7,001,25,f,r,memory_test,694,434,french_horn_06s,seen,no,low,uncontrolled,no,0.6238981999922544,51,62
7,001,25,f,r,memory_test,695,435,tee_01b,unseen,,,,no,0.5887598999543115,52,61
7,001,25,f,r,memory_test,696,436,locker_12s,seen,no,low,uncontrolled,no,0.9173593999585137,51,62
7,001,25,f,r,memory_test,697,437,dice_14s,unseen,,,,yes,0.8685374999186024,52,62
7,001,25,f,r,memory_test,698,438,glove_15s,seen,no,high,uncontrolled,no,0.5352105998899788,51,62
7,001,25,f,r,memory_test,699,439,sweeper_02s,seen,yes,low,controlled,no,0.6720268999924883,51,62
7,001,25,f,r,memory_test,700,440,contact_lens_03s,seen,yes,low,controlled,yes,0.7686919999541715,51,61
7,001,25,f,r,memory_test,701,441,bib_13n,seen,no,high,uncontrolled,no,0.6613992999773473,51,62
7,001,25,f,r,memory_test,702,442,javelin_02s,unseen,,,,no,0.7385998000390828,52,61
7,001,25,f,r,memory_test,703,443,pretzel_07s,unseen,,,,no,0.8865622000303119,52,61
7,001,25,f,r,memory_test,704,444,lamb_chop_12s,unseen,,,,no,0.7162344000535086,52,61
7,001,25,f,r,memory_test,705,445,crystal1_10s,seen,yes,high,controlled,no,0.7353122000349686,51,62
7,001,25,f,r,memory_test,706,446,lego_09s,unseen,,,,no,0.6022732000565156,52,61
7,001,25,f,r,memory_test,707,447,omelet_10s,seen,yes,high,controlled,no,0.8575621000491083,51,62
7,001,25,f,r,memory_test,708,448,ready_meal_11s,unseen,,,,no,0.6680379000026733,52,61
7,001,25,f,r,memory_test,709,449,figurine_11s,unseen,,,,no,1.0168229999253526,52,61
7,001,25,f,r,memory_test,710,450,backscratcher_19s,seen,no,high,uncontrolled,no,0.7825328999897465,51,62
7,001,25,f,r,memory_test,711,451,pet_food_10s,seen,yes,high,controlled,no,0.6688652000157163,51,62
7,001,25,f,r,memory_test,712,452,shortbread_01b,seen,no,high,uncontrolled,no,1.2334975999547169,51,62
7,001,25,f,r,memory_test,713,453,cardboard_07s,seen,yes,low,controlled,no,1.0671003999887034,51,62
7,001,25,f,r,memory_test,714,454,backscratcher_08s,unseen,,,,no,1.0492415999760851,52,61
7,001,25,f,r,memory_test,715,455,robot_01b,unseen,,,,no,1.2205583999166265,52,61
7,001,25,f,r,memory_test,716,456,glove_13s,unseen,,,,no,1.278527499991469,52,61
7,001,25,f,r,memory_test,717,457,tomato_sauce_07s,unseen,,,,no,1.2591029000468552,52,61
7,001,25,f,r,memory_test,718,458,harp_08s,seen,no,high,uncontrolled,no,1.6604173999512568,51,62
7,001,25,f,r,memory_test,719,459,gearshift_12n,seen,no,high,uncontrolled,no,2.5272218000609428,51,62
7,001,25,f,r,memory_test,720,460,lego_07s,seen,yes,high,controlled,no,0.7098303999518976,51,62
7,001,25,f,r,memory_test,721,461,turf_04s,seen,yes,high,controlled,no,1.3086798000149429,51,62
7,001,25,f,r,memory_test,722,462,dumbbell_07s,seen,yes,high,controlled,no,1.432715000002645,51,62
7,001,25,f,r,memory_test,723,463,peg_09s,unseen,,,,no,1.3547397999791428,52,61
7,001,25,f,r,memory_test,724,464,water_heater_09s,seen,yes,high,controlled,no,1.0972906000679359,51,62
7,001,25,f,r,memory_test,725,465,doorstop_01b,seen,yes,high,controlled,no,1.0932107000844553,51,62
7,001,25,f,r,memory_test,726,466,honeycomb_13n,seen,yes,high,controlled,no,0.83222109999042,51,62
7,001,25,f,r,memory_test,727,467,jelly_bean_13n,unseen,,,,no,0.8446921000722796,52,61
7,001,25,f,r,memory_test,728,468,electric_chair_11s,unseen,,,,no,1.204405099968426,52,61
7,001,25,f,r,memory_test,729,469,dollhouse_07s,unseen,,,,no,1.002747799968347,52,61
7,001,25,f,r,memory_test,730,470,hairdryer_07s,unseen,,,,no,1.1630721000256017,52,61
7,001,25,f,r,memory_test,731,471,underwear_09s,seen,no,high,uncontrolled,yes,1.0540588999865577,51,61
7,001,25,f,r,memory_test,732,472,barrette_01b,unseen,,,,no,0.5107079999288544,52,61
7,001,25,f,r,memory_test,733,473,mosquito_net_07s,seen,no,low,uncontrolled,no,1.1605817000381649,51,62
7,001,25,f,r,memory_test,734,474,lighter_08s,unseen,,,,no,1.1793761999579147,52,61
7,001,25,f,r,memory_test,735,475,olive_08s,unseen,,,,no,0.5890988999744877,52,61
7,001,25,f,r,memory_test,736,476,sushi_14s,unseen,,,,no,1.415894899982959,52,61
7,001,25,f,r,memory_test,737,477,pistachio_07n,unseen,,,,no,0.9519990000408143,52,61
7,001,25,f,r,memory_test,738,478,headband_10s,seen,no,high,uncontrolled,no,0.9144433999899775,51,62
7,001,25,f,r,memory_test,739,479,lamb_chop_03s,seen,yes,high,controlled,no,1.038794800057076,51,62
7,001,25,f,r,memory_test,740,480,vacuum_11s,seen,no,low,uncontrolled,yes,1.3068618000252172,51,61
