timestamp,frame,mouse_x,mouse_y,mouse_speed,mouse_is_moving,active_motion_time,stim_A_x,stim_A_y,stim_B_x,stim_B_y,evidence,overall_trial_num,trial_in_block,phase,n_shapes,target,prop_used,block_num,control_condition,participant,session,age,gender,handedness
2.64275630004704,73,416.0,217.0,20.0,True,1.9913520999252796,-182.60221355552545,22.3215176969725,-39.23375955875472,329.1198335516556,37.68161869931932,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.659330500056967,74,297.0,236.0,20.0,True,2.0079773999750614,-182.0421347799111,7.935537583838073,-50.64521121607874,339.1738832204882,36.45054315901257,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.675962800043635,75,178.0,241.0,20.0,True,2.024627499980852,-181.0775735025651,-4.863156357535752,-64.23457604133515,347.11077153296065,34.372246487224004,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.6927186000393704,76,34.0,236.0,20.0,True,2.041389799909666,-179.34067599846574,-16.261056470272983,-79.20693090368255,352.68281047834324,32.60881668275141,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.7095012000063434,77,-164.0,162.0,20.0,True,2.058143699890934,-177.30312229214655,-26.808000114536856,-95.08103190824005,356.15114361710766,30.152629559700145,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.7261876000557095,78,-273.0,95.0,20.0,True,2.0748133999295533,-174.48356657886652,-37.559862953384346,-109.71138210258539,357.84401461559946,27.998271923674803,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.742716299952008,79,-339.0,31.0,20.0,True,2.0913307999726385,-170.87169590642048,-49.82540756527122,-121.88946506621194,358.1619186182993,25.378165341143244,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.759340099990368,80,-387.0,-53.0,20.0,True,2.1079686998855323,-166.30390246268104,-63.29239259820182,-130.8369689667325,357.53635698472823,23.210239982846144,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.776678800000809,81,-418.0,-129.0,20.0,True,2.124895199900493,-161.744888278738,-76.6435075069811,-136.84538727911857,356.11640174091093,20.34724512431947,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
2.792655299999751,82,-432.0,-237.0,20.0,True,2.141299399896525,-157.92832191328608,-88.31375386003236,-141.0760195017047,353.8667478110669,16.928710588414603,1,1,calibration,2,dot,0.347354013008391,0,calibration,99,001,55,f,r
