thisRow.t,notes,trial_num,participant,session,phase,n_shapes,block_num,staircase_trial,prop_used,stimulus_logit,accuracy,is_timeout,rt_choice,early_response,true_shape,resp_shape,angle_bias,applied_angle_bias,quest_alpha_sd,mean_evidence,sum_evidence,var_evidence,target_snippet_id,distractor_snippet_ids,quest_alpha_mean,quest_beta_mean,quest_beta_sd,quest_lambda_mean,quest_lambda_sd,difficulty_level,threshold_75,agency_rating,img_A_name,img_B_name,trigger_stim_onset,trigger_motion_start,trigger_resp_onset,trigger_resp_val,mem_item_num,mem_filename,mem_ground_truth,mem_response,mem_accuracy,mem_rt,mem_trigger_onset,mem_trigger_resp,participant,session,age,gender,handedness,quest_threshold_75,quest_alpha_sd,miniblock_order,starts_with,
,,44,SIM,001,calibration,2,0,44,0.8999999999999999,2.1972245773362182,0,False,2.52890189999016,False,square,dot,0,0,0.06875287270403428,3.3904871200970748,610.2876816174735,9.589049222258177,252,[np.int64(1373)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.06875287270403428,,,
,,45,SIM,001,calibration,2,0,45,0.8999999999999999,2.1972245773362182,1,False,2.5630346999969333,False,square,square,0,0,0.07038018423681712,4.160365512184991,748.8657921932984,15.482772273081327,1584,[np.int64(1489)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.07038018423681712,,,
,,46,SIM,001,calibration,2,0,46,0.8999999999999999,2.1972245773362182,1,False,4.1489553000137676,False,square,square,0,0,0.07204691580677192,3.15285650829655,545.4441759353032,9.716071699469484,1040,[np.int64(1305)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.07204691580677192,,,
,,47,SIM,001,calibration,2,0,47,0.8999999999999999,2.1972245773362182,0,False,2.2356274999910966,False,square,dot,0,0,0.06643119534572972,3.9004412696951016,702.0794285451183,13.039041556614876,798,[np.int64(985)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.06643119534572972,,,
,,48,SIM,001,calibration,2,0,48,0.8999999999999999,2.1972245773362182,0,False,2.582483999984106,False,square,dot,0,0,0.06149305576386204,4.108066141557547,739.4519054803584,14.437850160128791,1238,[np.int64(611)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.06149305576386204,,,
,,49,SIM,001,calibration,2,0,49,0.8999999999999999,2.1972245773362182,0,False,3.9683605000027455,False,square,dot,0,0,0.057121143655689335,3.494298676096191,625.4794630212182,11.518461280516732,980,[np.int64(128)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.057121143655689335,,,
,,50,SIM,001,calibration,2,0,50,0.8999999999999999,2.1972245773362182,1,False,3.4515727999969386,False,square,square,0,0,0.05838938435540335,3.6675123386342396,656.4847086155289,11.441536748945525,1255,[np.int64(259)],2.1635124311197425,2.8774281654479905,1.7845285008999427,0.04639204424697963,0.018307835096800555,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.05838938435540335,,,
,,51,SIM,001,calibration,2,0,51,0.8999999999999999,2.1972245773362182,0,False,2.6120719999889843,False,square,dot,0,0,0.05437232479426406,3.5942352162322684,643.368103705576,11.866168225847348,711,[np.int64(1408)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.05437232479426406,,,
,,52,SIM,001,calibration,2,0,52,0.8999999999999999,2.1972245773362182,0,False,2.5205669999995735,False,dot,square,0,0,0.05077448013673598,3.4662299620852397,623.9213931753432,13.568627671152434,948,[np.int64(730)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.05077448013673598,,,
,,53,SIM,001,calibration,2,0,53,0.8999999999999999,2.1972245773362182,1,False,2.0991829999838956,False,dot,dot,0,0,0.0518565725220432,4.027945683879014,725.0302230982225,12.998021567056048,681,[np.int64(799)],nan,nan,nan,nan,nan,,,,,,,,,,,,,,,,,,SIM,001,26,f,r,,0.0518565725220432,,,
